id,Place Name,created_at,favorite_count,full_text,quote_count,reply_count,retweet_count
1,Monumen Nasional,Fri Sep 08 15:19:45 +0000 2023,1,Met setaun jd aktor sayangku cintaku. Jangan dulu main romance tar klo u ciuman aq pengen robohin Monas gmn https://t.co/msmgMPRW3w,0,1,0
1,Monumen Nasional,Thu Sep 14 14:03:46 +0000 2023,5,orang salat dikatain politik identitas yang namanya politik identitas itu pake jubah tetapi kecing di bawah pohon Monas Begok. https://t.co/hM0juqVa9H,0,0,1
1,Monumen Nasional,Tue Sep 26 06:44:18 +0000 2023,298,Hadirilah TNI Fair di Monas buka mulai tanggal 25-27 September 2023. Saksikan booth menarik dari berbagai kecabangan dari TNI AD TNI AU dan TNI AL. Buka mulai pukul 0800-2200. Ada Leopard 2RI dan Harimau 105mm lhoo~ https://t.co/8YXLGYW0TL,9,20,54
1,Monumen Nasional,Sun Sep 24 04:30:51 +0000 2023,119,Loh kamu @Greesel_JKT48 ternyata perform di Monas dulu ya sebelum lanjut ke Aitakatta? Sayang banget ga tau info itu jadi ga bisa nonton huhuhu. Masih belum capek kan? Semangat ya untuk Aitakatta hari ini. Btw aku hari ini nonton show kamu lagi. https://t.co/bfoIdde7RM,1,7,14
1,Monumen Nasional,Tue Sep 26 10:27:37 +0000 2023,2,Pameran alutsista dalam rangka HUT TNI ke 78 di Lapangan Monas dari 24/9 sampai 05/10. 125 unit alutsista dari tiga matra TNI dipamerkan untuk umum. https://t.co/2krH9nvgKQ,0,0,1
1,Monumen Nasional,Fri Sep 29 08:39:50 +0000 2023,3650, 4 trofi Manchester City treble 22/23 + UEFA Super Cup 2023 mejeng di depan menara Monas Jakarta. Siapa saja yang dateng besok di #TrebleTrophyTour? ️ https://t.co/F70czFU0Cs,70,359,220
1,Monumen Nasional,Wed Sep 27 03:50:36 +0000 2023,137,mending gue loncat dari monas https://t.co/tuXHzscECe,0,3,18
1,Monumen Nasional,Sun Mar 10 15:04:15 +0000 2024,3,Reupload Bulan juni jadi ada 2 race yg deketan beda seminggu 23 juni : BTN Jakarta International Marathon 10K 30 Juni : LPS Monas Half Marathon 2023 terulang kembali Padahal janji mau 1 race 1 bulan aja untuk tahun ini wkwk https://t.co/0ZG4AoXhWX,0,9,0
1,Monumen Nasional,Tue Mar 19 17:22:30 +0000 2024,58,Chaos di Monas.... Digaji dgn uang rakyat dan gebukin yg ngasih gaji. https://t.co/Tg43RGAVav,3,11,25
1,Monumen Nasional,Wed Mar 27 05:01:21 +0000 2024,48,Mudik Gratis Polri Presisi Kurangi Beban Jalan Tol dan Arteri Dari tahun ke tahun Polri terus menyediakan layanan mudik gratis bagi masyarakat yang akan merayakan momen Lebaran. Pemberangkatan mudik gratis di Lapangan Monas Jakarta Pusat pada 6 dan 7 April mendatang dengan https://t.co/Q3N3Ddkecx,1,2,15
1,Monumen Nasional,Thu Mar 14 11:38:09 +0000 2024,225,Pekerjaan pembangunan CP 201 (Stasiun Thamrin dan Monas) fase 2A MRT Jakarta berjalan sesuai jadwal. Per 25 Februari 2024 perkembangan pembangunan telah mencapai 71 69 persen. Sedangkan untuk CP 202 (Stasiun Harmoni Sawah Besar Mangga Besar) setelah resmi dimulai pada 25 Juni https://t.co/G04p2sUm1p,12,10,34
1,Monumen Nasional,Thu Mar 07 06:18:19 +0000 2024,4,18 taun idup gapernah liat monas in finally I did wkwk https://t.co/tsDpduw1fD,0,2,0
1,Monumen Nasional,Fri Mar 15 03:50:57 +0000 2024,7,Proyek Food Estate -hasil pembabatan Pohonnya kemana -Prabowo kan Punya Pabrik kertas...? Bahan utamanya kan kayu... -Apa ada benang Merahnya ya...sama pohon di monas...? https://t.co/HYmtDhoMvR,0,0,6
2,Kota Tua,Sun Nov 19 11:36:18 +0000 2023,134,Malam ini akan ada Nabila di acara (Gernas BBI-BBWI) jam 20.00 WIB di halaman Gedung Fatahillah Kota Tua Jakarta. Merapat gengs untuk teman-teman daerah Jabodetabek &amp; sekitarnya. Tim online siapp meramaikan! #NabilaGernasBBIBBWI #nabilataqiyyah https://t.co/PmpgH4JH1r,2,48,48
2,Kota Tua,Tue Sep 19 03:38:33 +0000 2023,56,Bismillah Kesaksian Pa' Efendi (65 thn) warga Kampung Tua Pasir Panjang Pulau Rempang. Beliau yg Pasang Patok Batas Kampung Tua pada masa Wali Kota Nyat Kadir menjabat. Harapan Beliau Semoga Kampung Tua bisa Terdaftar dan Tetap Ada‼️ #StopPenggusuranRempang https://t.co/LAKFlF9YWk,1,2,40
2,Kota Tua,Thu Aug 10 09:38:33 +0000 2023,1424,Sebuah aktivitas baru yang bisa dilakukan di Gresik: Tur kuliner! Hari Sabtu kemarin gue diajakin temen-temen buat ikutan keliling kota tua Gresik buat kulineran. Selama ini kuliner Gresik yang gue tau nasi krawu otak-otak bandeng dan pudak aja. Ternyata Gresik masih punya https://t.co/Q3kg4WMRyr,85,47,305
2,Kota Tua,Sun Sep 24 05:55:00 +0000 2023,1723,Sudah memetakan sebagian persebaran unit AC langka di Jakarta (di kota lain masih sedikit) Utamanya ditemukan di ruko tua gedung tua kampus rumah old money distrik red-light. https://t.co/xOlwaz7uGO,53,47,216
2,Kota Tua,Sat Jan 13 06:51:16 +0000 2024,375,Anak harimau sumatra lahir di kebun binatang di Kota Roma Italia Seekor harimau sumatra berjenis kelamin betina lahir di kebun binatang Bioparco di Roma Kota Roma Italia pada 1 Desember 2023. Anak harimau sumatra ini memiliki orang tua bernama Tila dan Terima Kashi. Saat https://t.co/8h5nQ3JMe8,13,12,120
2,Kota Tua,Sat Sep 16 09:41:52 +0000 2023,15,Pada waktu ngemis suara datang ke kota tua dan berjanji saat konplik mungkin belum ingat janjinya atau lupa. https://t.co/NIAEQdwa67,2,0,11
2,Kota Tua,Thu Jan 18 06:13:35 +0000 2024,14,Kota Tua https://t.co/OkSa7kd01L,0,3,0
2,Kota Tua,Fri Dec 01 20:12:22 +0000 2023,26,Jalan kaki malam-malam di gang-gang sempit di kota tua macam di Medina of Tunis ini menenangkan ya sambil membayangkan bagaimana geliat kota ini ratusan tahun lalu. https://t.co/LXEvd6gEEi,0,1,2
2,Kota Tua,Sun Dec 24 05:50:09 +0000 2023,225,kota tua lagi colorful banget nih bisa ga si event #OMGLipParade ini diadain terus? soalnya seru dan keren banget! pulang dari sini jadi pede buat explore warna lipstick apapun yang aku suka berkat pembahasan dari Break Your Limit https://t.co/AxmlzbHoqH,2,579,193
2,Kota Tua,Fri May 31 12:24:17 +0000 2024,5,hi guys minta tolong banget buat yang hari ini ke kota tua jam 14.30 di museum wayang ada yang ngeliat dompet ini gak ya?? atau sempet di titipin ke satpam gitu pas nemu? kalo ada tolong banget qrt yaa butuh KTP nya https://t.co/ufJcRZtgje,1,0,6
2,Kota Tua,Wed May 08 12:03:52 +0000 2024,13,Sapa tahu ada yang mau ke Kota Tua di hari Jumat boleh singgah di sini. Ada 20 buku gratis en kopi en snack. Kata panitia harus daftar dulu di sini: https://t.co/TU3a5MxpWC https://t.co/9DBtwOh2Hv,1,1,12
2,Kota Tua,Sun Jan 07 12:00:56 +0000 2024,5,Kawasan Kota Tua https://t.co/yON6MHes3D,0,2,1
2,Kota Tua,Wed Sep 13 06:07:12 +0000 2023,7,Museum Seni Rupa dan Keramik yang berada di Kawasan Kota Tua akhir-akhir ini menarik perhatian para pengunjung dengan hadirnya workshop gerabah. Wisata edukasi ini bisa menjadi opsi menarik untuk mengisi waktu libur. https://t.co/TZVKbFwtbD,0,0,2
2,Kota Tua,Thu Nov 02 12:19:27 +0000 2023,361,Kota Tua ️ https://t.co/XYeEimo0MI,2,22,49
2,Kota Tua,Sun Sep 24 11:21:11 +0000 2023,612,E30 1990 on going Langsung saja 50jt nett keterangan langsung cek unit Lokasi jl bkr kota bandung Bagi yang serius langsung kontak lewat WA 0895355208145 https://t.co/rLYOFnXXXW,13,32,52
2,Kota Tua,Tue Sep 12 02:03:00 +0000 2023,55,Revitalisasi jalur pedestrian Kota Tua yang telah diresmikan pak Anies diharapkan dapat meningkatkan kenyamanan bagi pejalan kaki dan pengguna sepeda serta mewujudkan kawasan rendah emisi. Amin Berhasil #AniesBerhasil https://t.co/lWGiNdvz3c,23,25,22
2,Kota Tua,Sat Aug 26 17:42:16 +0000 2023,1097,Pemimpin itu harus hadir untuk semua golongan bukan merangkul satu golongan dan memukul golongan yang lain. Anies telah membuktikan bahwa ia mampu diterima disetiap lapisan. Kanan kiri depan belakang tengah pinggir muda tua kota desa pengusaha rakyat biasa adalah https://t.co/DYKCzRD4Ud,8,42,342
2,Kota Tua,Mon Aug 14 05:57:30 +0000 2023,59,Salah satu bangunan rumah jadul di kawasan kota tua Gresik. Wondering how much this house will cost nowadays. https://t.co/q0hIF6AoAu,2,4,5
2,Kota Tua,Fri Sep 08 08:14:25 +0000 2023,284,Yossi Eli seorang jurnalis Israel mencoba menyamar menjadi pendeta untuk membuktikan meningkatnya kebencian terhadap umat Kristen khususnya di Kota Tua Yerusalem yang terjajah. Baru saja 5 menit keluar dia sudah mendapatkan ludahan yang pertama bahkan ada seorang anak-anak https://t.co/kUhk1Noj4E,22,11,200
2,Kota Tua,Fri Aug 25 10:32:31 +0000 2023,8,Kota Tua Jakarta https://t.co/jVoA4mJhRy,0,0,0
2,Kota Tua,Wed May 01 00:57:59 +0000 2024,1569,Holden premier hq 72 V8 253 Matic sehat responsif Ban bfgoodrich 225/65 - 255/60 Velg cragar 7-8 Interior rapi Header AC Dingin Power steering Surat lengkap tembus pajak off dikit Loc : Kediri kota Serius buyer : ️ 082139563494 https://t.co/A6eg2BWshI,92,115,181
2,Kota Tua,Mon Nov 06 18:06:10 +0000 2023,111,Lagi lagi &amp; lagi Target Zionis biadab adalah warga sipil dibantu warga Seorang lelaki tua Palestina mencari cucu-cucunya di bawah reruntuhan setelah pesawat Laknat zionis Israel menghancurkan rumahnya di Deir al-Balah di pusat Kota Gaza https://t.co/laVFS4RLaL,1,3,198
2,Kota Tua,Sat Jul 08 16:09:12 +0000 2023,64,TAEYONG DIAJAK KE KOTA TUA SAMA JEROME https://t.co/EVKdL1mGoV,1,0,2
2,Kota Tua,Sun Jul 09 01:40:41 +0000 2023,723, kalian pernah ngira gak si kalo taeyong main di kota tua https://t.co/ahsoB90Gxm,13,3,30
2,Kota Tua,Sun Apr 14 11:51:03 +0000 2024,219,BMW E46 N42 318i matic th2003 hitam Harga 81jt gopis dirumah Lokasi Jogja kota O8I - 726 - gg88 https://t.co/c8JxNRU9LR,4,4,20
2,Kota Tua,Thu Jun 29 00:15:23 +0000 2023,177,Depok adalah kota dengan prioritas yang aneh. Tapi memang Facebook itu narkobanya orang tua. https://t.co/G3jdemnisi,6,6,102
2,Kota Tua,Mon Jan 29 13:14:11 +0000 2024,98,Cuma sebagian tapi kerasa perubahannya - Kota Tua setelah di revitalisasi - Trotoar yg di perlebar - Di Halte CSW - Jalan² di Tebet Eco Park #TakeAniesLookatJakarta https://t.co/jJdtSHLS4l,1,1,19
2,Kota Tua,Tue Sep 19 02:00:00 +0000 2023,862,Kota tua kalo deket gunung bagus juga https://t.co/rwPrpvbSHZ,8,19,18
2,Kota Tua,Thu May 30 15:18:42 +0000 2024,124,Di luar persoalan pengawasan orang tua sudah sepatutnya negara juga hadir buat mengontrol penggunaan sepeda listrik ini. Masalahnya belum ada dasar hukum yang jelas yang mengatur penggunaan sepeda listrik di jalan. Aturan yg ada baru sebatas Permenhub yg tidak kuat untuk jadi https://t.co/RROG758yTB,3,5,24
2,Kota Tua,Fri May 17 14:02:13 +0000 2024,17,240517 https://t.co/MKdsqLmrWX update Kota tua #여진구 #YeoJingoo https://t.co/hkA2S0rOBR,3,0,5
2,Kota Tua,Thu Jul 20 01:53:53 +0000 2023,174,pond = 1 joong = 0 teruntuk joong ditunggu napak tilasnya di kota tua https://t.co/w7FziSQS2A,5,1,30
2,Kota Tua,Wed May 15 11:50:16 +0000 2024,2168,Daripada tema alam pantai gunung kota tua kayaknya konsep prawed city light gini lebih kece ya? Kapan yesss ️️ https://t.co/qGXRJQTKgf,94,96,270
2,Kota Tua,Sun Nov 19 11:41:27 +0000 2023,67,Schedule Nabila hari ini di Kota Tua Jakarta acara Gernas BBI BBWI #NabilaGernasBBIBBWI #nabilataqiyyah https://t.co/LG2BASiDrl,1,10,18
2,Kota Tua,Mon Apr 22 06:20:50 +0000 2024,10,lucu banget mama papa ku udh 60an tahun tapi masih pacaran di kota tua️ https://t.co/6G5JDLUNHE,0,11,0
2,Kota Tua,Mon May 27 23:55:44 +0000 2024,947,Fess aku akan sangat setuju Solo masuk salah satu kota pilihan utk menghabiskan sisa hidup di hari tua. Seporsi Nasi + Sop Ayam Suwir cuma 5 RIBU!! https://t.co/zlBfOmwGGn,65,103,42
2,Kota Tua,Wed May 15 06:15:16 +0000 2024,2,Sequel to Notasi yaitu Serenada sudah hadir! Buat kamu yang sudah rindu dengan Nino dan Nalia yuk segera dapatkan buku ini pada periode special offer 15 - 20 Mei 2024‼️ Nino terasing di New York kota tua yang dinginnya nyaris mendekati mati. Terpisah dari segala hal https://t.co/zxOqQm0xyM,1,0,1
2,Kota Tua,Sun Apr 28 13:20:16 +0000 2024,14,rumah hantu kota tua https://t.co/eiZfWjWfy4,0,1,0
2,Kota Tua,Fri May 03 07:23:06 +0000 2024,5, Haloo aku mau tanya kalau ada rombongan yang dateng ke museum museum yang ada di kota tua itu wajib pakai museum guide nya ga yaa? Atau kalau ngga juga gapapa? Terus fee untuk guide nya berapa yaaa tia titipan https://t.co/dELZFnNgan,0,0,0
2,Kota Tua,Tue May 07 05:17:27 +0000 2024,815,BMW Bavaria 3.0s Tahun 1971 (Rare Item) Lokasi : Kota Wisata - Cibubur Minat ? WA 087887501432 https://t.co/brbQ2CE4uy,54,52,71
2,Kota Tua,Mon Apr 29 02:04:06 +0000 2024,3,Jalan lingkar utara Brebes - Tegal direncanakan dibangun pada 2002 namun baru selesai tahun 2021. Jalan ini membentang sejauh 18 km dari Bulakamba Brebes hingga dekat Kota Tua Tegal. Tujuan pembangunan Jalingkut ini adalah mencegah kendaraan besar masuk tengah kota Brebes dan https://t.co/oYRGLGUKQk,0,0,0
2,Kota Tua,Fri Apr 19 00:55:29 +0000 2024,11,Anggota Knesset Israel Yitzhak Pindros mengundang seluruh orang Yahudi untuk ikut serta dalam penyembelihan kurban Paskah Senin depan di Yerusalem dan memakannya di Kota Tua pada malam hari... https://t.co/yeHKP734X6,0,2,9
2,Kota Tua,Sat May 18 00:39:55 +0000 2024,9,Yeo jingoo udah di monas sama di kota tua aja https://t.co/xJfcm7Sb5M https://t.co/ki62RnOfqJ,3,3,0
2,Kota Tua,Sat Jan 06 04:34:03 +0000 2024,971,-skf Minggu ini user ngabchan apdet di pojokan bagian mana nya Jakarta ya selain di JIS??? HI? Kota Tua? Ancol? Atau tidak sama sekali?? https://t.co/0PkmuoQyWs,80,54,65
2,Kota Tua,Sat Jan 06 15:31:25 +0000 2024,145,Alhamdulillah kelompok kami dapat menargetkan apa yg disebut titik Gerzim setelah penarikan pasukan penjajah dari kamp Balata &amp; penarikan mujahidin kami dgn damai Saudara &amp; prajuritmu Brigade Syuhada Al-Aqsa - Pemuda Pembalasan dan Pembebasan - Nablus Kota Tua 1/5/2024 04:40 https://t.co/btizleZpc3,0,4,84
2,Kota Tua,Sat Apr 13 14:05:04 +0000 2024,5, Barang gua hilang di kota tua depan musuem wayang Tas tenteng ijo belanja warna ijo trs d ujung2ny ad warna merah bentuk stroberi ad paper bag warna cokelat isiny remote hp fish eye + tongsis ad sari roti keju teh kotak blackcurent power bank acmic d (cont..) https://t.co/WO7SDS1CJi,0,1,4
2,Kota Tua,Wed Nov 01 13:10:47 +0000 2023,12305, guys. Nanya beneran nanya ini. Jangan disalty ege! Kan katae Hms punya terowongan besar tuh yang seluas kota Surabaya kenapa penduduk g@.za gak di ungsikan di sana aja ya? Terutama wanita anak kecil dan orang tua. Please jgn garem. Pict SC :@..gumpnhell https://t.co/V1Io8ve4ae,144,587,699
2,Kota Tua,Sun Nov 12 05:01:03 +0000 2023,1536,Selama ini ngeliat Gaza di peta-peta berita cuma terlihat segaris doang yang nyempil di tepi Laut Tengah. Ternyata kalo dibandingkan areanya panjang Gaza ini setara sama: Kota Tua Parung Panjang Kota-Tua Kota Bogor Tangerang Bekasi Emang Israhell negara kardus. https://t.co/V0jIueLjSx,19,23,456
2,Kota Tua,Sun Jul 30 04:23:41 +0000 2023,58,Pengantin-pengantin Loki Tua menyambangi kota Depok. Ajaib. https://t.co/hld43YsZnh,0,5,4
2,Kota Tua,Mon May 06 15:02:16 +0000 2024,273,My contribution for Galeri Sehari held by @spekkoekombi_ to celebrate #hwsindonesia 3rd anniversary debut! Thank you for having me (*´∇`)ﾉ Dirga jalan2 ke Kota Tua Semarang *jajan trosss https://t.co/ia89Og88cI,3,7,79
2,Kota Tua,Sun Jul 09 13:24:42 +0000 2023,450,isi gc nct wayv tahun ini bro bantu check list lokasi indo yg mantul: pik andara waroeng pak muh (baru ketemu yg punya sih) kota tua (NEW ENTRY) bali (udh diajak father raffi) https://t.co/eUfaPEbJQD,7,7,72
2,Kota Tua,Sat Nov 04 18:55:24 +0000 2023,24,wow.. kemewaktuan... di Kota Tua.... https://t.co/MqsSZO9NVY,0,2,2
2,Kota Tua,Tue Jul 25 10:24:10 +0000 2023,28,WoW...Keren Sekali. Mau ke sana ah biar jadi PUTRI DUYUNG. Kita harus jujur mengakui semenjak Pak Ganjar Pranowo menjadi gubernur Jateng banyak kemajuan. Juni tahun lalu ke Semarang saya nongkrong di SPIEGEL Kota Tua. Lokasi bagus back groundnya mirip gedung di Eropa. https://t.co/xlZj3vcbcu,0,3,10
2,Kota Tua,Mon Jul 10 13:42:30 +0000 2023,6,Hampir nggak pernah nyaranin ke kota tua Jakarta buat turis lokal atau internesyenel karena ya sampah di mana-mana. https://t.co/SL4qpwaLHE,2,2,14
2,Kota Tua,Tue Jul 11 12:07:46 +0000 2023,6,Uji nyali kamu bareng Pelukis Mata Hantu Minggu 16 Juli 2023 pukul 19.00-21.00 WIB di The Red Door Kota Tua Jakarta. https://t.co/jF7uS4qhnS,0,1,5
2,Kota Tua,Fri Nov 24 09:15:45 +0000 2023,477,Grand Opening Toko Merah - Kota Tua! Bangunan sejarah ini sekarang jadi resto namanya Rode Winkel. Seneng akhirnya bisa liat isi dalamnya Karena biasanya cuma dilewatin atau mentok jadi lokasi photoshoot. Mending gini kan bisa dibuka untuk umum selain buat tempat kunti bogel. https://t.co/oQUSG3jkqe,49,35,179
2,Kota Tua,Thu Oct 12 12:53:18 +0000 2023,1140,Aku mau rekomendasi buku yang bikin nangis tapi juga heartwarming! Novel ini akan mengajak kita berkeliling kota kecil dan membagikan kebahagiaan dalam bentuk buku bersama dengan pria tua pengantar buku dan gadis kecil penyuka es krim. It'll remind you with the magic of books. ️ https://t.co/cTHMdCqajb,18,1,223
2,Kota Tua,Thu Oct 12 15:12:14 +0000 2023,9770,Spoiler duluan malem-malem untuk twitter karena udah nggak bisa kubendung lagi!!! rajutan Kebaya Kutubaru yang udah kudesain dari bulan Mei akhirnya JADI dan aku pake ke Kota Tua tadiiii! doakan lancar ya pembuatan pola hingga pattern releasenya nanti https://t.co/1IoQfqe2Lz,387,393,675
2,Kota Tua,Sat Oct 14 03:18:16 +0000 2023,1328,He Bani Kulup!! yg Mendukung Teroris Israel! liat ini Patung Tuhan Yesus kalian diturunkan lalu dirusak di Gereja Kota Tua yerusalem knp kalian lebih bela Teroris Israel daripada Agama kalian? knp kalian begitu sangat Hina dan Tolol?️‍️ https://t.co/BOBTmCYEdZ,37,319,439
2,Kota Tua,Tue Nov 28 03:36:50 +0000 2023,17,Drun Thionghoa salah satu leluhur bangsa ini. Jln Hayam Wuruk adlh nama jln di Jakarta yg menghubungkan Kota Tua &amp; Kota baru bag tengah jln mengalir Kali Ciliwung. Jln ini dinamakan stlh Raja Majapahit yakni Hayam Wuruk. Jln dibuat thn 1648 oleh pemuka masyarakat Phoa Beng Gan. https://t.co/W4jJLiGVLb,0,3,5
2,Kota Tua,Sun Jun 04 14:58:07 +0000 2023,88,Jakarta Utara nih! Keren abis bro! Dulu Kota Tua di sini jadi tempat sejarah keren banget. Bisa jalan-jalan sambil nangkep foto klasik di Museum Fatahillah dan Gedung Arsip Nasional. Jangan lupa detengin juga pelabuhan Sunda Kelapa pelabuhan jadul yang masih ngejreng sejak https://t.co/yy7zAI1nal,8,22,22
2,Kota Tua,Thu Nov 16 01:15:08 +0000 2023,5,Polisi dan pemukim Israel yg berada di wilayah Armania mencoba untuk menyita tanah Palestina dng mengklaim bahwa mrk memiliki izin pengadilan Israel.Buldoser Israel disertai pemukimnya menyerang lingkungan Armenia di Kota Tua Yerusalem yg diduduki #Gaza #SahabatPalestina_ID https://t.co/t1iN4wIsBR,0,0,19
2,Kota Tua,Sat Nov 25 16:46:33 +0000 2023,932,gokil ada temuan arkeologi di pembangunan MRT ke kota tua https://t.co/RwM4jlXW2M,27,21,264
2,Kota Tua,Wed Oct 25 13:54:33 +0000 2023,159,potret sekumpulan remaja yang suka naik krl turun di stasiun kota tua buat hunting photos https://t.co/5hUHwJmDEM,2,7,19
2,Kota Tua,Mon Oct 30 02:12:58 +0000 2023,3,Terimakasih atas kehadiran &amp; antusiasmenya dalam kegiatan ini. Prosesi Penobatan Aria Wiraraja sbg Adipati Soengennep ditempatkan di Kota Tua Kalianget krn sejarah. Semoga kita semua bisa meneladani nilai-nilai yg terkandung didalamnya dan bangga dilahirkan sbg orang Madura. https://t.co/6h8z0xkNQq,0,0,2
2,Kota Tua,Sat Nov 11 16:41:15 +0000 2023,850,Lagi tren carrot knife di Korea Selatan. Mainan plastik berbentuk pisau ini bikin para orang tua khawatir bahkan sampe dinas pendidikan Kota Daegu memberi peringatan larangan membawa carrot knife ke sekolah. Kelihatannya harmless tapi banyak anak-anak yg ahli menggunakan https://t.co/T6Vgf0Dr2i,58,19,134
2,Kota Tua,Tue Oct 03 04:44:12 +0000 2023,870,Benediktus Alvaro Darren seorang anak berusia 7 tahun didiagnosis mati batang otak usai diduga operasi amandel di Rumah Sakit Kartika Husada Jatiasih Kota Bekasi Jawa Barat. Korban meninggal dunia pada Senin (2/10) sekitar pukul 18.45 WIB. Orang tua korban melaporkan dugaan https://t.co/1wrM4n83rP,32,18,139
2,Kota Tua,Wed Jun 14 02:38:01 +0000 2023,4,WTS/sell Bobobox Kota Tua 175k (from 200k). 16-17 Juni earth double 2 person max Alasan jual : tadinya mau nonton DJ Johnny Be di Colosseum tgl 16 tapi acaranya postponed. DM for further info/claim! Thank youuu tg : bobobox staycation murah https://t.co/qnTZ6qhHIa,0,1,15
2,Kota Tua,Thu Nov 16 00:28:16 +0000 2023,53,Bismillah Today!! Sekawanan Anjing zionis dibantu Warga Haramnya menyerang warga Palestina di sekitar lingkungan Armenia dekat Gerbang Nabi Daud di Kota Tua Yerusalem pakai buldoser Tindakan Pengecut dari Anjing Zionis ini utk membenarkan tindakan Kejahatannya‼️ https://t.co/EvFc2PqEm1,1,2,56
2,Kota Tua,Mon Jul 10 06:04:53 +0000 2023,41,jadi kemarin admin ngajak temen temen keliling kota tua naek bajaj buat Jelajah Lintas Sejarah bareng #IndianaJonesID and the Dial of Destiny berikut recap keseruannya kemarin makasih banyak yg udah ikutan sampai jumpa di next event yaa! https://t.co/lg7NgJ93dn,3,2,17
2,Kota Tua,Fri Jul 21 11:25:37 +0000 2023,21,MRT tahap dua Bundaran HI - Kota Tua sudah mencapai 36%. https://t.co/qZ5julDHWe,1,3,3
2,Kota Tua,Sun Jul 09 03:55:41 +0000 2023,4,Gua berasa lagi di Kota Tua banyak cosplayer gini.. https://t.co/azvT5MTT7W,0,1,0
2,Kota Tua,Mon Jul 17 12:09:40 +0000 2023,622,lagi viral nih pasar malam kota tua btw udah ada yang kesini?? pgn kesini tpi kora-koranya bikin muall gaa ya? https://t.co/cuWVffGVkp,87,120,108
2,Kota Tua,Sun Jul 09 02:57:43 +0000 2023,68,hari ini keliling kota tua naek bajaj buat Jelajah Sejarah Bareng #IndianaJonesID and the Dial of Destiny lets go!! https://t.co/fK5HGMfWYv,5,5,17
2,Kota Tua,Thu Jul 20 10:36:44 +0000 2023,32,Langit langit gelap di kota tua .. turut menyaksikan separuh jiwaku kembali ke peraduan nya ... . https://t.co/PzTxLTcIS8,0,1,1
2,Kota Tua,Thu Dec 28 12:53:47 +0000 2023,94,Bentrokan Pemukim Haram Israel menyerang pengunjuk rasa Armenia di Kawasan Armenia di Kota Tua Yerusalem yang diduduki. https://t.co/qYxbiWI3xO,0,1,62
2,Kota Tua,Sun Jun 11 01:05:04 +0000 2023,21,Ave Neohistorian! Kota Tua merupakan cagar budaya penting yang berada di Jakarta yang memiliki nilai Sejarah yang tidak boleh dilupakan begitu saja. Di situ lah saksi bisu perkembangan Jakarta dari sebuah kota nelayan kecil hingga menjadi pelabuhan raksasa yang kemudian https://t.co/1dC0nUfaEf,0,0,1
2,Kota Tua,Tue Oct 24 08:41:35 +0000 2023,2,Belum puas tidur. Kudu patroli dulu ke Glodok. Mulai padat nih agenda politik. Tapi tidur itu juga utama. Fadha juga baru pulang sekolah soalnya. #Jakarta_Kota_Tua #Tarik_Selimut https://t.co/T12Jz1QIja,0,0,0
2,Kota Tua,Sat Jul 08 20:04:39 +0000 2023,302,cowok kpop lu kalo malming nongkinya kemane? ke kota tua nder. https://t.co/8me5T66LDR,1,1,12
2,Kota Tua,Sat Jul 22 17:40:42 +0000 2023,310,Selepas sahaja Kesultanan Melaka jatuh angkara tangan hitam Portugis dominasi Melaka diteruskan oleh Kesultanan Johor. Bermula dengan ibu kota pertama terletak di Pekan Tua Kota Tinggi Johor terus menguasai beberapa kawasan yang pernah terletak di bawah takluk Melaka. https://t.co/UuIj4MPw6p,1,3,83
2,Kota Tua,Sat Mar 16 14:42:40 +0000 2024,9,Mujahid pahlawan Sheikh Mahmoud Nofal telah bangkit sebagai syahid setelah terlibat dalam bentrokan bersenjata dengan prajurit pendudukan di permukiman di dalam Kota Tua Hebron Semoga Allah menerimanya darinya dan memberinya Jannah yang tertinggi .. Aamiin https://t.co/nREBgfJRNH,0,5,4
